"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1987-Q3",9.8033,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1987-Q4",10.2563333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1988-Q1",9.4141,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1988-Q2",9.12863333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1988-Q3",9.05363333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1988-Q4",8.73983333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1989-Q1",8.90386666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1989-Q2",8.77523333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1989-Q3",8.50423333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1989-Q4",9.0009,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1990-Q1",9.86456666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1990-Q2",9.63773333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1990-Q3",10.0603,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1990-Q4",10.1658666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1991-Q1",9.33433333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1991-Q2",8.9604,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1991-Q3",9.0459,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1991-Q4",8.81273333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1992-Q1",8.5298,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1992-Q2",8.66896666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1992-Q3",8.89916666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1992-Q4",8.25356666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1993-Q1",7.6741,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1993-Q2",7.09463333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1993-Q3",6.40123333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1993-Q4",5.93003333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1994-Q1",5.99483333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1994-Q2",7.0461,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1994-Q3",7.70056666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1994-Q4",8.11366666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1995-Q1",8.08626666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1995-Q2",7.59713333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1995-Q3",7.37083333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1995-Q4",7.08566666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1996-Q1",6.5606,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1996-Q2",6.5017,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1996-Q3",6.3393,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1996-Q4",5.84696666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1997-Q1",5.59703333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1997-Q2",5.7161,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1997-Q3",5.5248,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1997-Q4",5.4921,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1998-Q1",5.03186666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1998-Q2",4.9427,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1998-Q3",4.50046666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1998-Q4",4.0858,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1999-Q1",3.94416666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1999-Q2",4.20356666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1999-Q3",5.00456666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","1999-Q4",5.28283333333334,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2000-Q1",5.57096666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2000-Q2",5.3864,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2000-Q3",5.3928,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2000-Q4",5.2277,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2001-Q1",4.90306666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2001-Q2",5.11896666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2001-Q3",5.0156,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2001-Q4",4.7202,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2002-Q1",5.0546,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2002-Q2",5.20336666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2002-Q3",4.69693333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2002-Q4",4.48996666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2003-Q1",4.1114,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2003-Q2",3.93603333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2003-Q3",4.13373333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2003-Q4",4.3424,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2004-Q1",4.1059,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2004-Q2",4.3066,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2004-Q3",4.1589,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2004-Q4",3.82526666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2005-Q1",3.64193333333334,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2005-Q2",3.37376666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2005-Q3",3.2335,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2005-Q4",3.38856666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2006-Q1",3.5125,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2006-Q2",3.98703333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2006-Q3",3.89736666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2006-Q4",3.78606666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2007-Q1",4.05406666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2007-Q2",4.3879,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2007-Q3",4.44283333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2007-Q4",4.328,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2008-Q1",4.08286666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2008-Q2",4.46983333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2008-Q3",4.48466666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2008-Q4",3.89993333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2009-Q1",3.64236666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2009-Q2",3.78776666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2009-Q3",3.63573333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2009-Q4",3.5294,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2010-Q1",3.48373333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2010-Q2",3.1835,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2010-Q3",2.7816,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2010-Q4",3.01923333333334,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2011-Q1",3.55193333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2011-Q2",3.53656666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2011-Q3",3.00943333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2011-Q4",3.1863,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2012-Q1",3.0499,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2012-Q2",2.77156666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2012-Q3",2.2106,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2012-Q4",2.1119,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2013-Q1",2.16026666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2013-Q2",1.9621,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2013-Q3",2.365,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2013-Q4",2.33003333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2014-Q1",2.2629,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2014-Q2",1.85866666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2014-Q3",1.43873333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2014-Q4",1.10546666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2015-Q1",0.5934,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2015-Q2",0.839766666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2015-Q3",1.0411,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2015-Q4",0.893166666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2016-Q1",0.648133333333334,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2016-Q2",0.471233333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2016-Q3",0.1695,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2016-Q4",0.582666666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2017-Q1",0.971800000000001,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2017-Q2",0.784466666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2017-Q3",0.748533333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2017-Q4",0.734633333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2018-Q1",0.892,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2018-Q2",0.771133333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2018-Q3",0.711866666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2018-Q4",0.761433333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2019-Q1",0.544133333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2019-Q2",0.2518,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2019-Q3",-0.227933333333334,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2019-Q4",-0.0472000000000003,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",-0.0808666666666668,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",-0.00543333333333362,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",-0.175433333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",-0.319333333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",-0.175233333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",0.118066666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",-0.0267,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",0.113333333333333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",0.59,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",1.62,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",1.93666666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",2.65666666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",2.82666666666667,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",3.01109815533333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",3.31109815533333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",3.51109815533333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2024-Q1",3.51109815533333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2024-Q2",3.51109815533333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2024-Q3",3.51109815533333,
"FRA","LTINTFORECAST","TOT","PC_PA","Q","2024-Q4",3.51109815533333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1991-Q1",8.56833333333333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1991-Q2",8.38666666666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1991-Q3",8.53583333333333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1991-Q4",8.29166666666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1992-Q1",7.965,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1992-Q2",8.05916666666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1992-Q3",7.93916666666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1992-Q4",7.3775,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1993-Q1",6.89166666666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1993-Q2",6.77166666666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1993-Q3",6.39,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1993-Q4",5.9325,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1994-Q1",6.09833333333333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1994-Q2",6.77429365066667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1994-Q3",7.16707007933333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1994-Q4",7.49796031733333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1995-Q1",7.432433465,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1995-Q2",6.911238095,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1995-Q3",6.73123533466667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1995-Q4",6.327264373,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1996-Q1",6.17893217866667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1996-Q2",6.46064912266667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1996-Q3",6.33587834866667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1996-Q4",5.88605339133333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1997-Q1",5.68795135566667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1997-Q2",5.78216690733333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1997-Q3",5.603083004,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1997-Q4",5.48735007966667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1998-Q1",5.00030880233334,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1998-Q2",4.88841228066667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1998-Q3",4.39030993166667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1998-Q4",4.01617388166667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1999-Q1",3.862942029,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1999-Q2",4.07419381766667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1999-Q3",4.86530303,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","1999-Q4",5.16,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2000-Q1",5.46037957233333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2000-Q2",5.26503367,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2000-Q3",5.246652864,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2000-Q4",5.08376851233333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2001-Q1",4.749469697,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2001-Q2",4.95823763966667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2001-Q3",4.88427404466667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2001-Q4",4.59439161433333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2002-Q1",4.98107575766667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2002-Q2",5.113488456,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2002-Q3",4.61405828466667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2002-Q4",4.42569588233333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2003-Q1",4.04515873,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2003-Q2",3.85963492066667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2003-Q3",4.09132411066667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2003-Q4",4.28845232666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2004-Q1",4.064810214,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2004-Q2",4.221020202,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2004-Q3",4.111212121,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2004-Q4",3.75158008666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2005-Q1",3.60165079366667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2005-Q2",3.304278499,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2005-Q3",3.16868341833333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2005-Q4",3.34145743166667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2006-Q1",3.47708498,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2006-Q2",3.93939393933333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2006-Q3",3.882574189,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2006-Q4",3.757448166,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2007-Q1",4.00224242433333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2007-Q2",4.330543024,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2007-Q3",4.34250724633333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2007-Q4",4.19252731933333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2008-Q1",3.92668603333333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2008-Q2",4.254126984,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2008-Q3",4.26230221466667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2008-Q4",3.495957666,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2009-Q1",3.07266594533333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2009-Q2",3.325878788,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2009-Q3",3.302082,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2009-Q4",3.18824458866667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2010-Q1",3.176557971,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2010-Q2",2.780655844,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2010-Q3",2.422121212,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2010-Q4",2.597734488,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2011-Q1",3.142468599,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2011-Q2",3.097448166,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2011-Q3",2.26212623133333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2011-Q4",1.93469696966667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2012-Q1",1.83442279933333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2012-Q2",1.42050163266667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2012-Q3",1.358170619,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2012-Q4",1.36742579266667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2013-Q1",1.470090909,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2013-Q2",1.34026046166667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2013-Q3",1.72958247066667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2013-Q4",1.74569818266667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2014-Q1",1.60766017333333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2014-Q2",1.34930952366667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2014-Q3",0.997300646,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2014-Q4",0.699618819666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2015-Q1",0.306424242333333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2015-Q2",0.490172249,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2015-Q3",0.657554112666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2015-Q4",0.526624098,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2016-Q1",0.258261904666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2016-Q2",0.0834415583333334,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2016-Q3",-0.123371917666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2016-Q4",0.147665223666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2017-Q1",0.285723320333334,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2017-Q2",0.270798460666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2017-Q3",0.382981366666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2017-Q4",0.325841307666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2018-Q1",0.554356421666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2018-Q2",0.419047619,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2018-Q3",0.311971673333333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2018-Q4",0.300080214,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2019-Q1",0.066393218,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2019-Q2",-0.163102871,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2019-Q3",-0.544037894666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2019-Q4",-0.373790283666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",-0.440333333333334,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",-0.466761904666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",-0.52348924,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",-0.613511544,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",-0.464594203,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",-0.279045454666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",-0.450909091,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",-0.300735930666667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",0.105659075,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",1.048014354,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",1.30390237766667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",2.11275613266667,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",2.31556851133333,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",2.5,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",2.8,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",3,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2024-Q1",3,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2024-Q2",3,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2024-Q3",3,
"DEU","LTINTFORECAST","TOT","PC_PA","Q","2024-Q4",3,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1995-Q1",18.5833333333333,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1995-Q2",17.6066666666667,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1995-Q3",16.3833333333333,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1995-Q4",15.5066666666667,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1996-Q1",15.2,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1996-Q2",14.8733333333333,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1996-Q3",14.51,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1996-Q4",13.26,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1997-Q1",10.87,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1997-Q2",9.13333333333333,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1997-Q3",9.49,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1997-Q4",10.18,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1998-Q1",10.4433333333333,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1998-Q2",7.9,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1998-Q3",7.82666666666667,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1998-Q4",7.75666666666667,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1999-Q1",6.1,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1999-Q2",5.9,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1999-Q3",6.56666666666667,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","1999-Q4",6.66666666666667,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2000-Q1",6.43333333333333,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2000-Q2",6.13333333333333,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2000-Q3",6.06666666666667,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2000-Q4",5.8,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2001-Q1",5.32666666666667,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2001-Q2",5.47,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2001-Q3",5.38666666666667,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2001-Q4",5.03333333333334,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2002-Q1",5.35333333333334,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2002-Q2",5.46333333333333,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2002-Q3",4.96333333333333,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2002-Q4",4.71,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2003-Q1",4.31,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2003-Q2",4.07,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2003-Q3",4.24333333333333,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2003-Q4",4.44666666666667,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2004-Q1",4.29666666666667,
"GRC","LTINTFORECAST","TOT","PC_PA","Q","2004-Q2",4.46333333333333,
